0170003;017;JENNIFER;DANIEL;ACOSTA;DAVILA;JDACOSTAD@UFPSO.EDU.CO;+573002020480;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;N;2025-10-15 10:28:32;\N;2026-04-18 16:29:41
0170004;017;HELENA;ANDRES;NAVARRO;TORO;HANAVARROT@UFPSO.EDU.CO;+573126455706;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2023-08-11 22:45:58;\N;2026-01-22 11:04:08
0170005;017;CRISTIAN;\N;DUARTE;VEGA;CDUARTEV@UFPSO.EDU.CO;+573117942639;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2025-11-08 20:06:50;\N;2026-04-25 09:34:18
0170006;017;SERGIO;\N;GUERRERO;BECERRA;SGUERREROB@UFPSO.EDU.CO;+573022564141;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2024-02-25 17:27:20;\N;2026-03-02 09:05:53
0170007;017;DIANA;FELIPE;SILVA;LOZANO;DFSILVAL@UFPSO.EDU.CO;+573015825620;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2024-07-30 17:42:07;\N;2026-05-12 20:55:58
0170008;017;PATRICIA;FERNEY;MENDOZA;IBARRA;PFMENDOZAI@UFPSO.EDU.CO;+573124794319;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2023-06-24 13:09:42;\N;2026-01-29 18:07:48
0170009;017;DIANA;\N;FUENTES;BARRERA;DFUENTESB@UFPSO.EDU.CO;+573227724045;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2025-04-10 07:11:17;\N;2025-11-02 12:55:09
0170010;017;GABRIEL;ALEJANDRO;RODRIGUEZ;FUENTES;GARODRIGUEZF@UFPSO.EDU.CO;+573043640899;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2023-11-27 13:24:26;\N;2026-01-23 09:56:03
0170011;017;LINA;\N;LOPEZ;TORO;LLOPEZT@UFPSO.EDU.CO;+573035752087;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2023-08-04 15:28:42;\N;2025-12-26 10:22:27
0170012;017;VIVIANA;\N;BARRERA;INFANTE;VBARRERAI@UFPSO.EDU.CO;+573106056977;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;N;N;N;2024-04-19 08:14:25;\N;\N
0170013;017;RICARDO;ALEJANDRO;HERRERA;VEGA;RAHERRERAV@UFPSO.EDU.CO;+573506941939;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2023-10-06 10:00:31;\N;2026-04-30 14:32:35
0170014;017;GABRIEL;ANDRES;MARTINEZ;CARDENAS;GAMARTINEZC@UFPSO.EDU.CO;+573161349914;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;N;N;N;2026-02-03 21:58:04;\N;2026-08-05 18:16:11
0170015;017;CAMILO;CAMILO;ROMERO;ESCOBAR;CCROMEROE@UFPSO.EDU.CO;+573116587964;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2024-02-23 20:54:06;\N;2026-02-10 16:47:21
0170016;017;JOHANNA;CAMILO;GONZALEZ;HOYOS;JCGONZALEZH@UFPSO.EDU.CO;+573045294434;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2025-03-02 13:57:49;\N;2026-04-15 11:15:06
0170017;017;PABLO;CAMILO;FLORES;RINCON;PCFLORESR@UFPSO.EDU.CO;+573226422534;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2023-08-03 12:49:40;\N;2026-05-14 21:43:59
0170018;017;XIMENA;WILMAR;FLORES;DAVILA;XWFLORESD@UFPSO.EDU.CO;+573181630944;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2024-02-18 22:28:40;\N;2026-03-10 09:19:29
0170019;017;FABIAN;JAVIER;CASTRO;ESPINOSA;FJCASTROE@UFPSO.EDU.CO;+573224158134;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;N;2026-04-24 09:39:38;\N;2026-05-20 18:08:36
0170020;017;CAMILO;\N;ACOSTA;HOYOS;CACOSTAH@UFPSO.EDU.CO;+573518344365;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;N;N;N;2025-08-22 08:28:06;\N;2025-09-24 20:30:21
0170021;017;FERNANDA;\N;DUARTE;PACHECO;FDUARTEP@UFPSO.EDU.CO;+573246614484;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2025-08-24 18:23:58;\N;2026-04-03 08:50:40
0170022;017;GABRIEL;WILMAR;SANCHEZ;LEAL;GWSANCHEZL@UFPSO.EDU.CO;+573046869018;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;N;N;N;2024-10-21 16:16:46;\N;2024-12-04 01:54:28
0170023;017;JUAN;ANDRES;TORRES;OSORIO;JATORRESO@UFPSO.EDU.CO;+573179531021;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2023-03-08 16:35:24;\N;2026-04-29 09:41:42
0170024;017;MAURICIO;JOSE;SILVA;WILCHES;MJSILVAW@UFPSO.EDU.CO;+573039517619;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2023-08-30 13:21:49;\N;2025-11-20 16:54:50
0170025;017;JOHANNA;\N;DUARTE;CONTRERAS;JDUARTEC@UFPSO.EDU.CO;+573017893063;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;N;2024-10-09 11:38:24;\N;2026-04-09 12:46:28
0170026;017;MAURICIO;ALBERTO;MOLINA;PACHECO;MAMOLINAP@UFPSO.EDU.CO;+573107171347;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2025-04-14 21:14:34;\N;2026-05-20 22:57:53
0170027;017;VIVIANA;\N;MOLINA;ECHEVERRI;VMOLINAE@UFPSO.EDU.CO;+573019062973;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2025-09-25 19:32:33;\N;2026-04-04 11:55:16
0170028;017;MAURICIO;\N;SANCHEZ;INFANTE;MSANCHEZI@UFPSO.EDU.CO;+573186865064;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2024-08-15 16:05:48;\N;2026-02-20 09:58:14
0170029;017;CARLOS;LUIS;LOPEZ;AMAYA;CLLOPEZA@UFPSO.EDU.CO;+573246625238;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;N;N;N;2024-06-08 18:15:24;\N;2024-06-20 05:09:09
0170030;017;MIGUEL;ALEJANDRO;MARTINEZ;VEGA;MAMARTINEZV@UFPSO.EDU.CO;+573049854536;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;N;2024-05-31 11:48:45;\N;2025-11-05 15:13:53
0170031;017;DIANA;FELIPE;CASTRO;SALCEDO;DFCASTROS@UFPSO.EDU.CO;+573199993490;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2023-09-30 10:03:15;\N;2026-02-26 09:07:53
0170032;017;CARLOS;\N;IBARRA;SALCEDO;CIBARRAS@UFPSO.EDU.CO;+573029825812;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2023-03-23 16:27:00;\N;2026-04-20 09:33:23
0170033;017;LAURA;\N;CONTRERAS;LEAL;LCONTRERASL@UFPSO.EDU.CO;+573026784825;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2024-07-20 19:55:30;\N;2026-05-11 07:22:50
0170034;017;TOMAS;FELIPE;SUAREZ;LOZANO;TFSUAREZL@UFPSO.EDU.CO;+573508795078;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;N;N;N;2023-02-26 18:34:21;\N;\N
0170035;017;ANGELA;\N;GOMEZ;LOZANO;AGOMEZL@UFPSO.EDU.CO;+573207681090;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2023-03-03 21:02:18;\N;2025-11-11 17:59:19
0170036;017;LAURA;\N;HERRERA;CONTRERAS;LHERRERAC@UFPSO.EDU.CO;+573158330827;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2024-03-20 16:22:55;\N;2026-01-24 15:07:51
0170037;017;ANDREA;\N;ORTEGA;CANO;AORTEGAC@UFPSO.EDU.CO;+573028224389;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;N;N;2025-03-20 22:44:31;\N;2026-01-08 09:46:27
0170038;017;PATRICIA;CAMILO;ESPINOSA;VEGA;PCESPINOSAV@UFPSO.EDU.CO;+573158501590;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;N;2024-04-23 10:05:20;\N;2026-02-18 12:44:28
0170039;017;DAVID;JAVIER;NAVARRO;URIBE;DJNAVARROU@UFPSO.EDU.CO;+573238351320;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;N;2025-07-29 09:42:40;\N;2025-12-11 07:09:54
0170040;017;DAVID;ALEJANDRO;GONZALEZ;SALCEDO;DAGONZALEZS@UFPSO.EDU.CO;+573023310140;$2a$12$LQv3c1yqBWVHxkd0LHAkCOYz6TtxMaJqHtuBap2VMXpqQ8P/U1.O2;Y;Y;Y;2024-10-16 18:24:36;\N;2026-02-03 18:28:48
